,stalta,stalta_end,stalta_end_norm,s1,s2,s3,rs1,rs2,rs3,rs3_inv,rs1_stalta,rs2_stalta,rs3_stalta,rs3_inv_stalta
350,2.41312,7.43382,3.3196439481687467,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
351,2.32318,6.92047,3.0885681774833205,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
352,2.30373,6.88455,3.071860022786588,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
353,2.21772,6.85404,3.053897024177786,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
354,2.3148,6.84501,3.0556681169086755,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
355,2.32086,6.84407,3.0553521526013423,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
356,2.23802,6.83216,3.04466364049208,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
357,2.26337,6.73874,3.007106077559756,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
358,2.21686,6.38153,2.8530395028182465,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
359,2.12475,6.26231,2.791757446387129,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
360,2.12105,6.26168,2.7915711720582777,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
361,2.59206,5.97461,2.679086431010762,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
362,2.09072,5.92499,2.642229588962223,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
363,2.09845,5.91232,2.636713490074017,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
364,1.88264,5.12027,2.2806620090200296,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
365,2.00489,4.92393,2.2221059907886365,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
366,1.79003,4.81147,2.108930095975014,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
367,1.86168,4.61468,2.006454908434772,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
368,1.95216,4.60835,2.078392078970045,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
369,1.67046,4.47273,2.0536993675498394,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
370,2.09602,4.44798,2.002432110616475,-50.6875,70.75,-245.4375,72.5625,42.5,-52.3125,-249.125,-288.125,-7.4375,43.5,-7.25
371,2.40014,7.86673,3.507546130193964,166.25,163.6875,154.0,7.0625,98.875,-49.3125,27.3125,6.5625,-42.125,-62.1875,-42.0625
372,1.99896,6.3717,2.83971677224376,166.25,163.6875,154.0,7.0625,98.875,-49.3125,27.3125,6.5625,-42.125,-62.1875,-42.0625
373,2.06221,5.88833,2.6215241767795106,166.25,163.6875,154.0,7.0625,98.875,-49.3125,27.3125,6.5625,-42.125,-62.1875,-42.0625
374,1.85777,5.55441,2.5056146507902395,166.25,163.6875,154.0,7.0625,98.875,-49.3125,27.3125,6.5625,-42.125,-62.1875,-42.0625
375,1.80942,5.51767,2.457447799546218,166.25,163.6875,154.0,7.0625,98.875,-49.3125,27.3125,6.5625,-42.125,-62.1875,-42.0625
376,1.73637,5.07204,2.288850956761275,166.25,163.6875,154.0,7.0625,98.875,-49.3125,27.3125,6.5625,-42.125,-62.1875,-42.0625
377,2.48832,7.09327,3.0570138800356026,84.6875,81.6875,177.125,84.625,142.125,23.25,-5.8125,-5.8125,-14.5625,46.875,-5.8125
378,1.74254,4.60008,2.046372649792176,-8.625,-32.9375,-29.125,-54.0625,-54.5625,-32.5625,18.625,-62.0,-62.125,28.625,-62.3125
379,1.53329,4.38349,2.3770478847494365,186.25,13.6875,193.5625,-132.25,-78.8125,-49.1875,-26.5,-18.8125,-26.6875,4.8125,-26.625
380,4.66846,6.79489,2.905751356720641,75.625,79.625,134.5,247.5,67.875,-80.1875,-5.8125,-5.8125,-27.125,155.875,-5.8125
381,3.74319,3.91894,2.156852362750235,138.625,54.5625,-159.6875,138.625,54.5625,-88.1875,6.4375,-63.75,-12.75,-88.1875,-63.8125
382,1.64074,3.67321,2.043366065895637,-197.4375,112.75,58.1875,-197.4375,-214.625,92.0625,157.25,26.25,24.3125,-41.0,133.0
383,2.91546,3.94104,2.175096327382987,240.75,-251.8125,-4.1875,-4.875,-153.875,-64.125,-5.875,-12.3125,-5.875,-67.0,-5.875
384,3.54811,5.92009,2.8802588058524137,59.25,93.4375,94.4375,59.25,39.125,87.375,-5.875,-5.875,-5.875,44.625,-5.9375
385,4.85343,8.53844,4.049931988515097,-5.8125,-5.875,-5.875,-9.5625,40.1875,-12.5,-5.875,-5.875,-5.875,56.125,-5.9375
386,9.04266,15.5017,6.569352265146907,-5.8125,-30.25,-5.875,-5.8125,-8.0625,-34.3125,-5.8125,-5.8125,-5.9375,-2.125,-5.9375
387,9.04064,15.4864,6.562419712956949,-5.8125,-30.25,-5.875,-5.8125,-8.0625,-34.3125,-5.8125,-5.8125,-5.9375,-2.125,-5.9375
388,4.47448,7.02867,2.6401342172871423,122.125,35.0,-73.8125,-62.1875,55.5,-114.8125,-62.0625,-80.75,-80.75,-57.625,-80.75
389,5.5413,10.1844,3.504031238816409,86.6875,-229.4375,-229.4375,84.5,-5.75,-208.0625,-5.8125,-5.8125,-5.8125,-241.125,-5.8125
390,4.5668,7.47136,2.650356900779684,-209.25,-162.3125,-162.625,54.125,129.375,31.625,-5.875,-5.9375,-5.9375,31.625,-5.9375
391,3.27195,5.90737,3.220323612859921,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
392,3.26363,5.68521,3.09829954358277,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
393,3.13422,5.64486,3.076921230390313,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
394,3.14097,5.6145,3.06039723401313,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
395,3.1293,5.56927,3.035779717780826,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
396,2.77585,5.15104,2.8160251230971234,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
397,2.78389,5.13947,2.808781759367845,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
398,2.7509,5.12489,2.801609710674333,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
399,2.73989,5.1125,2.794161428994668,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
400,2.76533,5.09627,2.7856869643495936,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
401,2.83841,5.04512,2.7585901317308275,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
402,2.6519,4.70356,2.564383398548451,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
403,2.44074,4.47797,2.4461172240003832,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
404,2.37637,4.33485,2.368172505108451,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
405,2.45408,3.83008,2.0950001691888103,-300.0,-7.1875,101.8125,21.0,-7.125,-29.875,-4.9375,-5.1875,-5.9375,23.9375,-7.0625
406,3.94988,5.76714,2.469837536211846,42.875,-4.375,48.0,205.6875,-5.875,210.0,-5.875,-9.875,-5.9375,6.375,-5.9375
407,3.73105,5.47474,2.365825374416199,42.875,-4.375,48.0,205.6875,-5.875,210.0,-5.875,-9.875,-5.9375,6.375,-5.9375
408,6.92529,10.6532,4.203380780036093,-7.6875,-11.375,-11.4375,54.125,41.5625,-28.0625,-5.875,-21.0625,-5.9375,-44.75,-5.9375
409,4.7554,6.79254,2.660778187264342,-7.6875,-11.375,-11.4375,54.125,41.5625,-28.0625,-5.875,-21.0625,-5.9375,-44.75,-5.9375
410,4.05262,6.51035,2.565506278312504,-7.6875,-11.375,-11.4375,54.125,41.5625,-28.0625,-5.875,-21.0625,-5.9375,-44.75,-5.9375
411,4.0883,6.01399,2.4189193378742617,-7.6875,-11.375,-11.4375,54.125,41.5625,-28.0625,-5.875,-21.0625,-5.9375,-44.75,-5.9375
412,4.05274,5.6252,2.1897376942675444,-7.6875,-11.375,-11.4375,54.125,41.5625,-28.0625,-5.875,-21.0625,-5.9375,-44.75,-5.9375
413,3.77581,5.37744,2.1621656034895373,-7.6875,-11.375,-11.4375,54.125,41.5625,-28.0625,-5.875,-21.0625,-5.9375,-44.75,-5.9375
414,3.06549,5.65702,2.118646169514423,-10.125,124.25,27.375,30.125,-3.3125,-52.0625,-3.3125,44.4375,-22.0625,10.375,-21.9375
415,3.06686,5.64457,2.114012371655296,-10.125,124.25,27.375,30.125,-3.3125,-52.0625,-3.3125,44.4375,-22.0625,10.375,-21.9375
416,4.53392,8.15269,2.83872803376612,209.75,-23.5,206.9375,16.9375,-17.5,-34.5,-0.75,-23.0625,-1.1875,18.75,-11.0625
417,3.96418,6.67202,3.2681329158218566,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
418,3.96984,6.66061,3.262801760220249,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
419,3.48388,5.81625,2.805036168689552,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
420,3.50915,5.69997,2.792658834928389,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
421,3.15339,5.44238,2.6858968858564576,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
422,3.16155,5.21811,2.5124297042058656,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
423,2.96833,5.18746,2.560006058364614,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
424,3.042,4.91073,2.350415515199503,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
425,3.01601,4.88335,2.3361566303605006,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
426,2.73269,4.6709,2.2894777125330834,30.1875,-85.9375,-17.875,30.1875,-1.3125,-85.875,39.5,-5.0625,-9.4375,-22.5625,-5.0
427,5.9963,10.7479,4.8427052616265,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
428,4.49302,7.61531,3.3995242331837585,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
429,4.15713,7.3392,3.319798232825002,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
430,4.24772,7.32626,3.310765742561716,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
431,4.11896,7.20226,3.256161397429411,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
432,4.19384,7.16664,3.18801197572064,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
433,4.52272,6.95435,3.0781221782825487,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
434,2.99595,4.8715,2.199726776137202,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
435,2.92898,4.81742,2.156607704831835,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
436,2.76266,4.72004,2.0435491443380105,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
437,2.77311,4.70251,2.0360140330923366,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
438,2.7693,4.63729,2.0078658010732764,-6.0,-83.0625,-10.125,52.4375,29.75,-55.375,100.625,-6.0625,-5.0625,80.125,-6.0
439,5.9863,11.4554,4.865383687196897,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
440,4.38588,8.08398,3.4454739804572374,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
441,4.3781,8.07382,3.4410358265098138,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
442,4.37051,8.06771,3.4384163681269526,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
443,4.36446,8.06329,3.436512070059475,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
444,4.39464,8.04377,3.428243964942251,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
445,4.34671,7.96309,3.3937569483618524,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
446,4.32873,7.93278,3.3809855935765727,50.75,36.6875,24.1875,24.625,36.5,204.9375,12.25,-4.3125,35.5625,51.9375,-4.6875
447,6.57708,11.8186,5.14409813008129,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
448,5.56181,10.2823,4.401894922209841,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
449,4.74131,7.85122,3.3952046862178373,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
450,3.90943,7.12706,3.037058274119454,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
451,4.01247,6.58916,2.846390640794231,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
452,3.37458,6.29251,2.761872272182823,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
453,3.69189,6.17682,2.700883568287032,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
454,3.42006,6.06926,2.6579980679736366,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
455,3.44999,5.89042,2.5732816614924423,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
456,3.5803,5.76632,2.5555620499248697,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
457,2.9604,5.67708,2.4293006220423514,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
458,3.47017,5.5982,2.4811188532845088,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
459,2.96088,5.42551,2.3819582073087227,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
460,2.81441,5.31264,2.27403322003796,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
461,2.88681,5.24195,2.2934677677158604,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
462,2.78492,5.20814,2.2261913048094333,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
463,3.07446,4.93768,2.1503273657483666,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
464,2.77336,4.81448,2.1055843576803297,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
465,2.74526,4.75699,2.037706085914447,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
466,2.88285,4.54183,2.0139154617768646,261.125,-11.4375,-35.4375,86.9375,-11.4375,-45.3125,-5.9375,-5.9375,-6.0,148.875,-6.0
467,3.48176,6.34811,3.309109919059368,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
468,3.47265,6.30107,3.2844552399638127,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
469,3.11793,5.15276,2.705467355975626,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
470,2.93707,4.9191,2.6196674038861745,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
471,2.84244,4.91665,2.573724424512018,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
472,2.65492,4.44202,2.311931296910993,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
473,2.63457,4.39104,2.285258271835696,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
474,2.37104,4.20265,2.1893966693223827,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
475,2.54813,4.19927,2.1849649569854206,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
476,2.47838,4.16103,2.166390383871988,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
477,2.32491,4.12439,2.148364021367029,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
478,2.44675,4.11872,2.1444931799556586,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
479,2.45566,4.06908,2.1306791388281217,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
480,2.44443,4.05835,2.1251237930844464,-7.375,-7.9375,64.125,-12.4375,-12.5,-31.875,-5.875,-6.125,-31.25,-42.0625,-6.0
481,4.70732,9.36756,5.20791704332375,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
482,3.73697,7.20835,4.008594497973377,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
483,2.72471,4.70016,2.5842873543713827,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
484,2.73795,4.6956,2.580988137777198,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
485,2.7273,4.68821,2.576135881151872,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
486,2.68306,4.68803,2.5789368605086427,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
487,2.34758,4.13554,2.304894447331656,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
488,2.35294,3.80126,2.0140519028797312,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
489,2.34829,3.70116,2.0903085487587094,-3.75,121.0,237.75,-103.5625,12.1875,-25.625,-5.875,-6.625,-9.5625,17.625,-6.25
490,3.9625,6.16537,3.0838554960144875,75.3125,-5.9375,73.625,65.125,73.0,55.375,-5.9375,-6.0,-6.0,233.5625,-6.0
491,3.56307,6.01716,3.0103194021941686,75.3125,-5.9375,73.625,65.125,73.0,55.375,-5.9375,-6.0,-6.0,233.5625,-6.0
492,3.44615,5.50951,2.756908009317009,75.3125,-5.9375,73.625,65.125,73.0,55.375,-5.9375,-6.0,-6.0,233.5625,-6.0
493,3.34375,5.22321,2.6121010208540723,75.3125,-5.9375,73.625,65.125,73.0,55.375,-5.9375,-6.0,-6.0,233.5625,-6.0
494,2.8563,4.91965,2.4377391853727226,-214.125,128.0,-76.0625,-2.8125,-66.4375,-27.375,114.4375,1.4375,123.0,-27.8125,1.4375
495,2.85922,4.91553,2.435309465062442,-214.125,128.0,-76.0625,-2.8125,-66.4375,-27.375,114.4375,1.4375,123.0,-27.8125,1.4375
496,5.53463,9.26737,4.3632526804304765,-156.1875,-250.3125,-154.0625,21.9375,-154.125,-265.0,-6.0625,-244.3125,-6.0625,-274.9375,-6.0625
497,4.08377,6.95768,3.269077386004944,155.0625,-198.125,155.5,155.125,155.5625,151.75,-5.9375,-6.0625,-6.0,148.625,-6.0625
498,3.80053,6.29562,3.513173948682525,-7.1875,83.5,34.25,-7.1875,10.8125,-18.0,-5.9375,-6.0,-5.9375,12.375,-6.0
499,2.95468,4.59006,2.5704373264948708,-7.1875,83.5,34.25,-7.1875,10.8125,-18.0,-5.9375,-6.0,-5.9375,12.375,-6.0
500,2.88796,4.52746,2.535226817178745,-7.1875,83.5,34.25,-7.1875,10.8125,-18.0,-5.9375,-6.0,-5.9375,12.375,-6.0
501,4.9799,7.66129,4.107891620561005,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
502,4.77491,7.52212,4.02836249163051,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
503,4.64903,7.47941,4.015497922079457,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
504,4.28343,7.06984,3.801282267262896,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
505,4.04839,6.63817,3.569151390201556,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
506,3.55634,5.65966,3.042998192635456,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
507,3.43324,5.39103,2.8882443803410496,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
508,3.29156,5.15828,2.733757707398618,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
509,3.2823,5.13395,2.720693963234365,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
510,3.46599,5.02315,2.6966247247709765,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
511,3.35736,4.88178,2.6205915159512525,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
512,2.92195,4.37338,2.351084467758519,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
513,2.81457,4.28119,2.3014337128175195,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
514,2.83143,4.26826,2.294510665370836,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
515,2.67214,4.21512,2.2588537066023604,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
516,2.61388,4.1757,2.238147227357036,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
517,2.59631,4.14203,2.220456215919472,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
518,2.62606,3.95796,2.127604710082184,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
519,2.49227,3.89637,2.0947436475318413,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
520,2.46275,3.89279,2.092837950264544,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
521,2.53391,3.87735,2.0844993405470578,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
522,2.61853,3.81769,2.0606805008057165,-45.9375,-135.125,-28.6875,66.0,-3.5,-46.375,-5.9375,-6.0,-6.0,55.1875,-6.0
523,5.56853,9.26644,5.048538886057724,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
524,5.35469,8.32211,4.396503033073627,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
525,5.35556,8.3203,4.395432886071586,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
526,5.35697,8.29978,4.384630503205461,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
527,4.36884,7.32896,3.871852625925228,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
528,3.9533,6.36658,3.36403109669613,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
529,3.70465,5.61796,3.0791561059578543,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
